,xs1,xs2,xs3,xs4,xs5,xs6,xs7,xs8,label
633,21.143091,62.296007,603.967242,91.404635,111.445719,334.050827,611.069839,92.605324,5
634,20.631762,62.422663,606.942287,91.2398,111.511864,330.992329,619.648603,92.552306,4
635,22.549066,62.01789,605.058323,91.997439,111.133648,331.309704,604.47141,93.06735,1
636,20.780861,61.264974,612.139451,90.798854,111.0425,338.305775,617.34734,90.901566,2
637,21.900124,61.362228,608.744408,92.259268,111.544388,345.947539,608.696988,92.935208,0
638,21.767802,61.059643,615.500758,91.648154,110.633586,341.556614,607.662238,92.231122,4
639,21.890283,61.311192,603.298603,93.203591,110.919146,348.343767,615.124747,91.220144,5
640,21.483571,60.986669,614.621472,92.209608,110.816491,342.619582,617.506124,92.956541,5
641,20.687708,62.209395,605.623427,92.413186,111.329049,332.227701,608.638311,92.259727,2
642,21.873611,61.408053,617.915009,92.512036,110.984631,337.710298,604.874182,92.352673,0
643,21.20981,60.551092,609.841808,93.120334,110.663918,330.570092,619.646817,92.128037,6
644,22.146465,61.299247,612.460371,93.367681,110.923073,337.98948,614.393179,91.214999,3
645,22.338812,60.858039,616.742862,93.405033,111.369168,337.426979,610.05719,92.134013,8
646,22.19819,61.898952,615.308718,93.090935,111.482908,333.973645,602.221574,93.306884,3
647,21.637596,61.869647,609.564703,93.218964,110.662715,341.397267,606.260518,92.548271,3
648,20.570959,60.637935,607.764265,93.227496,111.02575,341.888434,614.812902,92.450333,6
649,20.721727,62.516714,608.667164,91.940373,110.608979,337.891054,610.317154,90.552218,4
650,21.487448,61.644286,616.015162,91.307374,111.250821,331.151298,618.306009,93.150452,1
651,21.424218,62.480265,620.291053,91.882401,110.56481,344.120617,616.782668,90.677203,6
652,22.416301,62.504217,604.734216,91.04602,111.158159,343.548121,601.283022,92.757779,4
653,22.495036,62.265433,606.731875,92.766427,110.613343,347.157841,613.937018,92.055155,2
654,20.792613,61.534479,618.55318,92.50862,111.151032,344.557877,612.551836,91.477672,1
655,22.504391,61.299408,619.063775,93.433835,111.017073,345.070939,608.369366,92.504402,1
656,20.588163,61.969292,602.613391,93.107034,111.481537,348.065103,611.881484,91.606166,1
657,21.173867,61.041598,618.772336,90.932145,111.039661,342.116166,609.006389,91.479557,4
658,22.002754,61.322049,608.830792,92.274128,111.12746,335.039153,609.609929,91.868963,7
659,22.361823,62.142542,608.912161,92.867097,110.987928,332.944595,613.504559,90.888795,6
660,21.800647,61.27242,604.610396,91.037649,110.951825,346.812845,607.149961,93.207827,2
661,21.592272,62.331089,602.70399,91.09115,110.760597,340.261122,619.925153,93.048334,8
662,21.395097,61.764825,606.553754,92.931447,111.469074,339.156696,610.431297,91.997847,0
663,20.74135,60.635708,613.550185,91.333935,111.274472,331.167471,606.788806,93.05496,8
664,21.765809,61.544673,613.877941,91.523862,110.935362,342.979872,602.748479,92.85403,6
665,22.435607,62.099874,607.865691,93.307767,111.242567,344.291881,611.411672,92.663547,3
666,21.761367,61.665963,604.667906,90.932319,111.03363,334.59573,606.485169,90.638547,2
667,21.440223,61.654634,614.635617,91.974396,111.353907,347.206719,603.99602,91.983459,3
668,20.931297,61.354283,618.808889,91.360966,111.123627,348.162451,602.520854,93.518147,2
669,22.065995,61.855678,606.063864,93.444382,111.096699,345.791606,600.822194,92.548902,5
670,21.732263,62.29333,617.372388,90.610695,111.284059,331.157334,608.689428,92.336064,2
671,21.891688,60.626318,608.532423,91.392495,110.589851,333.454504,602.09197,92.606629,1
672,21.327718,61.431991,619.14116,90.585685,110.77316,344.250672,604.479031,93.312274,4
673,21.356392,62.207276,605.778662,91.264512,111.184873,345.205,604.653083,92.383102,6
674,21.963187,62.046374,607.532824,92.018311,111.49723,337.641869,614.928053,92.039311,1
675,22.125834,60.885215,603.779893,90.971002,111.242412,331.473356,601.006126,91.638374,5
676,20.981496,61.462081,612.378766,92.579034,111.069453,345.384305,612.366141,93.533597,5
677,22.030298,61.237593,610.469515,91.418234,111.168816,347.989744,607.462534,90.990183,0
678,21.443513,60.700745,607.899797,92.27258,110.641615,335.913192,619.690764,92.423098,0
679,21.352892,61.175938,602.476363,91.194329,110.767423,333.037689,619.545033,92.594436,0
680,21.355393,60.726739,602.944186,91.389812,110.827317,341.12991,601.149119,91.387911,8
681,22.499613,61.837453,618.337244,90.693347,111.078078,341.047576,615.781896,91.662264,7
682,21.201062,61.340352,617.859251,91.61461,110.999648,341.517351,601.894324,91.23012,1
683,21.904266,60.901792,606.951092,92.163706,110.933304,343.27662,613.862858,93.093518,6
684,21.586585,62.130814,618.559115,92.582356,110.871904,343.881846,613.071445,93.424764,7
685,21.278283,60.963792,617.544236,93.334089,110.556218,346.664452,607.050061,93.234332,5
686,21.271036,60.704954,620.538764,92.931203,111.218289,347.944876,605.100819,92.231953,6
687,21.413611,60.562638,602.274784,90.80287,110.624754,339.943029,605.312188,93.233725,6
688,21.133112,61.816262,612.026744,92.537878,111.17752,336.822808,604.310933,90.712197,1
689,21.679942,60.656207,605.102443,92.127189,110.820256,337.782215,602.716419,90.716397,3
690,21.364305,61.782021,611.71919,91.355092,111.34762,349.356646,619.482788,91.058788,3
691,21.347693,62.354065,604.916188,93.466158,111.548,332.895592,611.657714,92.426919,7
692,22.282524,61.427148,607.480642,91.604098,111.308679,338.481735,610.800186,93.353977,5
693,21.892945,61.660479,608.256398,92.71591,111.28392,348.79116,607.92044,91.676943,0
694,22.132898,61.585338,605.658095,92.767659,111.13864,347.690785,610.495245,92.848212,3
695,20.769791,62.034813,614.4125,93.257466,111.468261,342.030015,616.480278,90.757703,1
696,20.598151,61.569338,615.958438,91.066735,110.988022,342.633032,603.447535,91.23821,3
697,20.979968,61.449379,608.541343,91.789609,111.089139,337.122956,610.652806,93.361693,8
698,21.46378,61.860884,615.465379,91.909635,111.419128,336.412988,600.878506,91.838066,2
699,21.960795,62.210279,609.73053,92.562074,110.971254,336.235174,602.519644,91.152641,1
700,21.937668,61.650462,616.993669,91.157499,111.270664,345.531912,603.794371,93.170221,1
701,22.092143,60.652211,615.902406,90.73888,110.950777,335.431224,620.337136,92.459436,2
702,22.221497,61.915612,600.684165,90.638581,111.356787,348.069907,609.139852,93.471454,8
703,21.532619,62.289275,613.982642,92.441072,111.423914,337.862976,613.370696,91.029472,8
704,21.3396,62.118314,600.629138,93.370296,110.824053,341.935641,611.768817,91.624428,4
705,22.445748,62.240858,608.3179,91.045735,110.884721,335.770622,616.35421,91.706974,7
706,20.945663,60.629008,604.97918,90.708483,110.923968,345.304036,606.787343,93.462028,3
707,21.04764,62.306359,602.999311,91.687732,111.492584,335.863557,617.44816,92.141009,1
708,21.343423,61.441744,613.802845,91.81719,110.85164,347.110355,613.98853,90.588822,5
709,21.394966,61.539264,609.559093,93.541316,110.744588,340.880668,608.809655,93.093516,3
710,21.118539,61.863376,616.890532,91.301826,111.537707,345.993941,616.63833,90.696239,6
711,22.27176,61.186094,602.054571,92.950294,111.046297,347.728051,608.355619,93.199952,6
712,22.355283,61.347365,606.6122,91.463483,111.512285,339.488494,603.317207,92.50096,1
713,22.076101,61.832927,602.838531,93.418829,110.596103,348.921145,609.997429,91.881444,6
714,21.557058,61.342144,617.065445,93.028889,110.894617,337.42958,606.170436,92.759456,0
715,21.942088,62.496732,604.791333,91.80485,110.598479,334.042294,617.048028,90.932393,5
716,21.55473,60.799,611.64471,91.431441,111.092293,335.243608,605.36953,91.506236,0
717,21.841417,60.920253,610.470837,93.249973,110.71197,333.563227,600.658079,91.708095,8
718,22.14498,61.049349,610.016704,92.735864,110.584285,342.898371,607.577596,91.992811,5
719,22.19428,61.451445,605.406673,91.484961,111.018535,336.536265,616.274228,90.792443,8
720,22.547837,61.875622,609.084299,91.56313,110.737306,343.584624,617.428271,91.988113,5
721,21.117724,61.284446,600.920389,93.225089,111.536119,344.487635,617.003014,92.102519,4
722,20.83226,60.835874,600.799708,92.509502,111.372418,346.377131,614.691581,90.947412,1
723,21.486747,60.82625,610.715572,91.421136,110.651317,350.17193,618.774209,90.872865,3
724,21.022957,61.529518,608.655047,92.680644,110.6249,336.18913,619.90899,91.006135,7
725,20.720143,60.596202,601.442475,93.365395,110.993225,348.036507,614.875026,93.17949,4
726,22.37367,61.23439,610.324552,90.860958,111.050347,335.055643,619.163886,93.359984,5
727,21.846935,61.756143,607.375144,93.374161,111.105257,347.222529,617.378074,91.955656,3
728,22.449231,61.96445,604.578173,90.758456,111.378754,337.108979,611.040404,92.276861,3
729,21.728987,62.041666,610.211671,96.381302,110.887986,334.115913,611.595953,91.317491,4
730,21.14719,61.062367,603.851707,91.444587,111.082573,340.055859,612.055819,91.391115,1
731,21.627122,61.760002,608.983873,90.983374,110.810446,336.737658,605.661538,91.21968,3
732,21.529281,60.794084,612.067697,92.267027,110.566502,339.90711,601.82322,90.645367,4
733,20.900472,61.482024,618.129831,91.721089,110.930845,344.642283,602.147707,91.968501,8
734,21.056733,60.792822,619.035704,93.216069,111.391538,344.918822,603.382433,91.827698,1
735,21.95102,61.735717,610.500398,92.806935,111.392673,350.477089,605.635309,92.119252,4
736,21.95657,61.803709,611.669931,93.347377,111.196678,335.434641,610.0779,92.668529,6
737,21.740878,61.639459,618.105019,91.563138,111.169348,345.009062,617.601814,93.120075,2
738,20.686541,60.760045,604.597889,92.161744,110.874782,346.90627,609.919241,91.907286,6
739,21.395038,62.344291,606.674492,92.085753,111.045185,337.534448,613.663843,91.839236,2
740,21.076494,60.886503,604.271305,91.297208,111.165329,333.965802,611.261457,91.913996,2
741,20.634507,60.741387,609.957471,92.544559,111.501224,342.928436,607.120267,90.617218,5
742,22.29713,61.306329,610.180775,92.516244,111.499559,335.285432,605.943351,92.199389,8
743,22.141815,60.804675,614.569551,91.234085,110.645163,344.048187,606.987298,92.474446,5
744,21.106734,60.942742,611.682506,91.882744,110.582922,336.623983,606.945563,90.986292,3
745,21.870692,62.262364,608.852452,93.045369,110.613059,338.069568,615.474045,91.431159,8
746,22.233537,61.728425,611.202432,93.497764,111.166842,349.214161,605.682073,91.429955,4
747,22.349553,61.918046,607.551768,92.262405,111.386775,338.039055,615.788455,91.342405,2
748,21.894533,60.938068,612.735544,92.032981,111.424061,343.765791,602.613162,90.724906,5
749,21.796769,60.960117,601.702057,90.628125,111.15829,338.574986,607.292914,92.075854,0
750,21.008091,61.434326,604.638691,90.857715,110.841196,336.347619,618.638266,92.457093,7
751,22.029701,62.167545,617.688524,93.169415,110.642746,336.145334,607.250675,92.209,5
752,21.566236,62.488113,617.68638,93.040266,110.623328,330.737662,600.728127,91.07725,5
753,21.09988,62.270304,614.749631,90.683319,111.167042,346.625062,616.123044,92.996667,5
754,21.988862,62.05763,620.014948,92.100952,110.554666,342.500719,611.019067,91.105586,3
755,21.724167,62.546528,600.888041,92.856399,110.895859,347.878731,611.199126,91.00343,1
756,22.328848,61.806907,600.944876,91.807462,111.392008,341.602051,605.297222,90.562874,6
757,21.300557,60.922833,617.539618,93.04896,111.22006,340.659761,614.817972,92.03656,8
758,21.083691,61.196062,603.13643,93.261759,110.680832,339.909376,618.828705,93.067541,6
759,21.149837,62.361095,601.895423,92.771747,110.649914,347.046386,612.959152,90.945977,7
760,22.36525,60.760675,612.345758,93.454227,111.250261,349.261411,615.582273,92.56468,8
761,22.012043,61.506027,616.951121,91.619456,111.517285,340.82353,615.118678,93.538518,2
762,22.102783,60.893291,604.180292,93.536192,110.664527,335.140911,620.26695,90.58624,6
763,20.820662,61.215997,600.77181,91.445633,111.293337,349.299849,610.278363,92.608131,7
764,20.645971,60.909878,615.282613,92.302402,110.631446,337.522685,610.927609,93.308543,8
765,20.860845,60.919172,602.550576,92.25415,110.556099,346.29769,617.324096,91.352997,2
766,22.449001,61.430446,619.567211,92.956073,110.756195,347.022428,611.644247,90.553593,2
767,21.029083,61.120038,606.870435,93.18961,111.08705,348.157997,613.821642,92.856838,7
768,22.230092,61.864161,619.198947,93.328988,111.302727,349.957048,606.412683,93.537413,6
769,21.349805,61.868204,618.957905,91.884995,110.616347,345.465174,601.847949,90.963485,2
770,20.85062,60.879223,617.622389,91.741208,110.887186,346.950181,616.769096,91.946748,1
771,21.944269,60.879655,610.095547,91.340284,110.934104,330.679178,614.201577,91.728298,2
772,21.71611,61.996532,602.277287,93.045375,110.59742,347.226817,611.458876,91.337013,0
773,21.781693,62.434426,606.099997,91.888544,111.071528,341.49082,604.847413,92.945531,2
774,22.084677,62.398911,606.193252,90.857704,111.351691,347.158908,602.343134,93.123114,2
775,21.43133,61.642502,607.257494,92.800835,110.987379,348.188167,610.56612,92.79882,7
776,22.153467,61.461816,609.234026,91.83843,111.223017,346.165309,615.868891,92.957289,4
777,21.449013,60.695773,614.275621,92.561885,111.215385,346.594579,608.283996,93.401372,6
778,21.813683,61.554399,601.578987,90.828075,110.717289,348.108476,602.901449,91.219266,3
779,21.789629,61.500834,616.017805,91.371339,111.117647,338.211575,603.92271,92.457012,0
780,22.031493,60.761754,617.147648,90.984194,110.925757,338.694088,612.162636,91.359222,6
781,21.195619,62.205645,613.114346,91.182251,111.044934,348.389732,609.312312,92.995211,4
782,22.194851,61.221513,606.99368,92.373898,111.359654,335.331117,609.410031,92.832025,0
783,22.246756,61.871824,619.054958,90.767106,111.439974,348.109169,608.260093,93.324604,3
784,21.050378,61.894021,603.146489,92.248359,110.921618,348.275371,605.022333,90.974558,2
785,20.776162,60.610241,612.984936,91.6201,110.572397,337.073858,607.312113,92.085853,1
786,22.01744,61.014035,620.488494,92.183813,111.442865,338.897218,609.2442,92.708786,3
787,21.432939,60.818413,615.119498,92.194164,110.675701,339.085682,619.527236,92.078334,6
788,21.128588,60.733821,609.283676,91.777257,110.977411,347.909244,608.402338,90.902936,0
789,21.229152,61.728364,605.32061,90.839642,110.700988,333.719735,602.710754,93.331565,4
790,22.19317,61.577043,614.228697,91.427907,110.797465,348.580632,611.419872,92.481018,3
791,21.738581,61.895298,608.169603,93.544516,110.572722,346.649302,611.25067,93.462322,4
792,21.428463,62.486264,619.142288,90.905214,110.800742,334.446628,606.174871,90.926664,5
793,21.661877,61.247388,609.488703,92.070762,111.499455,333.887167,608.801828,91.647499,0
794,21.016361,61.470214,612.323149,91.491681,110.77822,340.908294,612.75338,91.033732,0
795,22.128929,60.702957,605.821205,92.663445,111.257655,348.755395,611.924873,92.034612,0
796,22.282202,61.870084,601.806171,91.481577,111.395791,335.7111,613.40558,91.899002,5
797,21.100161,61.901482,606.287969,91.658393,111.12256,339.54362,610.641999,91.707417,7
798,21.09694,60.86345,608.261535,91.574741,110.732449,348.485471,609.9114,92.874254,0
799,22.190878,62.071711,617.932222,93.513663,111.342126,346.825143,608.533345,92.127816,8
800,20.698381,60.645869,603.775006,92.086798,110.784552,335.007532,615.522387,92.037075,2
801,21.746603,61.794143,611.166294,92.888126,111.482595,345.42559,609.645914,93.541103,7
802,21.348214,62.159665,602.884517,90.844117,110.930999,331.230415,604.219769,93.274733,3
803,22.197706,61.036588,608.830065,90.963561,110.566098,340.867267,614.502435,90.609154,5
804,21.046843,61.51244,614.457399,91.866263,110.882556,342.81372,606.184886,92.435172,6
805,21.599773,62.208356,608.888852,91.533167,110.640313,350.115662,618.720082,92.060616,1
806,20.58036,61.05504,617.472206,91.383074,110.580617,336.999953,619.254637,92.849467,8
807,21.961635,62.099281,606.894788,93.279112,110.691535,331.165733,620.142931,91.385713,1
808,20.981846,61.456426,606.949432,92.805748,111.507422,347.821767,603.423923,92.204284,0
809,22.019419,61.398929,602.116022,91.118397,111.460605,332.109789,606.596252,91.637452,4
810,21.173807,62.121187,618.902214,90.961432,111.125151,339.321461,609.991073,93.093677,2
811,20.71579,61.758441,609.439469,92.253066,110.844482,332.49759,600.597517,90.778596,4
812,20.80072,62.143886,619.089977,92.015194,111.266929,338.653841,618.875013,91.380071,7
813,22.348077,61.246599,603.180567,92.535808,110.737172,350.461407,609.618491,93.17427,4
814,21.50583,61.241466,612.042367,91.201948,110.763541,344.864587,616.885513,92.136948,3
815,20.598586,62.546368,601.15053,92.777558,110.687807,337.428211,606.512433,92.918273,1
816,21.083335,61.339127,602.699127,91.258825,111.279662,335.266089,608.12025,92.37315,4
817,21.276678,62.067255,601.974758,92.089598,110.832139,336.851546,613.204246,90.6035,1
818,20.677143,60.877765,620.068694,92.804357,111.421895,333.72412,612.269551,93.148748,5
819,22.128158,61.99389,616.777677,92.194456,110.651943,344.17399,612.857918,92.397948,1
820,21.537119,61.155667,609.194994,91.933479,111.302659,338.733772,608.8878,91.994321,6
821,20.743129,61.934203,610.945981,93.318758,111.52223,349.504013,609.838669,93.074,4
822,22.000983,61.296505,614.184209,92.708714,110.687283,335.254446,611.052713,91.91787,1
823,21.329058,60.787682,608.301554,91.71179,111.085707,337.726515,602.243766,93.213949,4
824,22.287356,62.272975,615.129317,91.703048,111.195966,342.974104,614.053151,91.733771,2
825,20.641547,61.333174,604.14234,93.238997,111.291516,335.061231,614.081045,92.053318,5
826,21.991206,61.612161,607.866284,91.491624,110.793621,348.446858,608.755042,91.646261,0
827,21.221929,62.332339,608.21455,90.859158,111.340826,332.895769,609.317977,91.920583,1
828,21.610763,62.431487,605.682465,91.882524,111.301394,333.549019,604.667976,91.103878,1
829,21.219195,62.489406,603.873952,93.402421,111.52731,343.439731,614.943453,92.520575,2
830,20.988498,61.889763,618.124611,90.560021,110.680534,349.588313,611.257981,90.585027,3
831,21.914312,60.771441,603.744044,92.60808,110.802043,349.926342,603.460273,93.360733,5
832,21.117292,61.602904,602.947014,91.702464,110.732398,340.250851,607.181549,92.797592,7
833,22.039054,61.472419,609.343233,91.170614,110.878876,332.990549,605.390787,91.476745,6
834,22.04827,61.976017,616.605776,93.501341,111.335528,344.163033,614.603359,92.745697,5
835,21.868214,61.82139,606.372675,92.299027,111.247464,334.5914,619.623629,92.653846,0
836,20.87498,62.24783,620.249125,93.18961,110.550655,337.513421,619.417429,90.960255,2
837,20.969682,61.090281,612.205899,91.650789,110.598339,334.499909,611.092062,90.571949,3
838,21.501821,62.229047,607.087328,93.243597,110.591248,332.230899,605.08598,93.046515,3
839,20.924356,60.863725,615.98475,92.346463,110.681102,348.223277,603.994774,93.352713,8
840,21.394198,61.657763,613.179667,92.700858,111.240101,333.422352,619.000152,92.599902,6
841,21.41776,61.315761,608.366493,91.960171,110.927009,331.322695,620.464074,92.921282,7
842,21.479351,62.418168,611.261107,92.871785,110.860202,340.682959,616.925514,91.34676,1
843,22.103611,62.043542,620.213005,93.03876,111.518118,349.953951,607.243307,92.478499,8
844,21.427705,60.730497,611.9246,93.328011,111.436163,341.771366,608.688385,92.947297,2
845,22.367612,61.24697,605.574877,90.987451,111.374473,332.851666,618.773148,92.602246,5
846,22.353324,60.572268,618.726199,93.463064,110.842724,332.004905,601.317981,93.216245,3
847,21.727927,62.444003,615.346185,92.511043,110.70855,331.451995,601.483453,90.91144,5
848,21.20838,60.610927,603.615431,92.3143,111.280811,339.407281,611.242543,92.800424,6
849,22.00697,62.015133,602.804748,92.204081,110.821021,339.639431,610.280509,91.213651,4
850,22.082546,61.349116,605.331515,92.098257,111.467266,347.531863,603.742899,91.112249,5
851,21.772016,62.519284,619.852454,93.106157,110.612802,336.858991,608.351644,92.65458,4
852,20.847995,61.97191,611.695219,91.802237,111.035636,346.783879,612.450174,92.388198,3
853,21.488898,60.574787,610.002856,93.171546,110.968633,332.093228,601.121102,91.594761,8
854,21.451383,61.401281,620.267493,92.062535,110.555128,350.117427,601.102191,92.197961,4
855,22.12626,61.500218,619.455049,90.66046,110.867376,340.277229,616.171955,91.897674,0
856,21.957864,61.660922,607.614184,93.181945,110.995026,348.375591,605.201994,92.280575,7
857,21.956899,61.076546,604.464458,91.668691,111.138803,334.874938,619.226402,92.611546,7
858,20.731407,62.251759,619.964363,92.855628,110.632724,342.947648,605.249744,91.687435,1
859,20.641758,61.619697,600.880003,92.297352,111.203099,343.522147,616.514679,91.988585,7
860,21.773177,60.836265,605.801834,92.149266,111.2903,334.58159,604.605066,90.628471,1
861,21.79122,60.660956,619.305071,92.050056,111.518722,332.435156,613.48589,91.777245,8
862,21.901555,61.69205,602.936503,91.41694,111.43715,333.100563,608.376023,92.40973,2
863,22.471699,60.582354,606.390698,92.661304,111.528047,348.381515,613.838043,91.628171,1
864,21.775323,61.743845,604.487612,92.195269,111.322897,339.32657,607.845589,91.656915,3
865,21.16672,61.314674,618.636812,90.65022,111.062461,335.801789,607.759596,93.231326,3
866,20.985382,61.155762,604.918203,91.554763,110.813327,331.896265,602.591099,92.974966,7
867,20.562045,62.469474,609.712835,92.053432,111.23419,333.915499,607.235609,91.708693,7
868,21.622049,62.349947,601.796194,93.302769,111.12487,331.497801,609.116449,92.675151,1
869,21.737103,61.122684,618.958299,92.022549,110.928583,342.535015,616.913752,91.033822,3
870,21.515969,62.130703,602.992286,91.192457,111.405703,344.052205,613.3685,91.424427,6
871,21.10537,62.172274,612.397679,91.470818,111.47572,337.812317,618.01655,91.456945,1
872,21.319555,61.600858,615.771014,92.065194,111.252401,336.716292,602.625971,91.580386,1
873,22.252333,60.976861,609.536154,91.527981,111.469839,339.048274,610.528852,91.611157,0
874,22.542791,60.934428,614.18967,93.348695,110.751517,342.46387,602.366437,91.908578,8
875,22.032339,61.114744,605.003466,93.381599,111.457133,338.998479,606.78486,90.768755,1
876,21.204181,60.931542,615.563507,92.773204,110.725735,340.177932,601.597617,93.443801,5
877,21.939223,62.488694,610.131169,92.809548,111.37007,348.207702,611.419368,92.564293,8
878,22.054644,62.394564,619.116972,91.459683,110.727435,334.827587,611.050632,93.173636,4
879,20.630463,61.575217,605.926725,93.036985,111.080189,347.534931,614.465528,90.552222,6
880,21.75409,62.037889,616.214888,91.296043,111.36438,344.750239,609.901848,91.997426,2
881,22.503294,60.597234,611.194027,91.679032,111.549988,349.883906,613.918652,92.357598,8
882,20.581187,62.124619,605.303452,92.287306,111.17517,337.867734,600.7797,92.14224,3
883,21.444666,61.92181,608.477711,92.439059,111.45187,342.104468,611.675626,93.055331,2
884,21.068324,61.102233,601.542607,93.5279,111.538587,347.810277,617.369436,91.808194,3
885,22.160506,60.71126,609.937888,93.532364,110.682814,350.018065,608.905836,92.703767,6
886,21.683703,61.652895,619.434641,92.202347,111.462186,338.786853,616.948089,91.575983,0
887,21.358867,61.466553,602.333771,91.124711,110.713721,339.226136,608.810365,93.108866,7
888,20.584964,60.614629,608.191499,91.284938,111.144942,349.772799,611.040378,92.961727,4
889,20.61893,61.624078,607.02707,93.217173,111.449553,337.638649,603.862603,92.220022,8
890,21.781225,61.03659,608.372137,92.534495,110.789505,333.697218,618.867708,93.257849,0
891,20.747857,60.981365,600.565192,91.56782,110.564348,335.61714,610.157628,91.015443,1
892,20.601733,61.119297,609.443614,92.503095,111.131219,330.613723,611.986883,91.856688,3
893,20.794578,62.407036,613.254029,92.084098,110.779757,345.797491,608.719996,91.652009,2
894,20.718215,62.532469,609.824465,91.757642,110.829059,341.571559,605.800933,92.306703,5
895,22.380373,61.193296,607.849017,93.352906,110.92172,332.801715,603.404873,91.557167,7
896,21.375652,62.012795,603.385281,92.575366,111.205884,330.890084,607.163079,90.732381,2
897,21.595433,62.41189,614.992947,91.43539,110.557115,334.619247,618.452903,91.894914,4
898,21.529757,61.249916,615.550704,92.80423,111.449367,333.919333,609.795545,92.26237,2
899,22.466016,61.081905,611.08547,91.606589,111.427604,345.269668,607.638312,92.799203,2
900,22.07641,62.537921,612.057335,91.411028,110.745123,342.818604,618.004037,92.184487,1
901,21.926407,61.95302,604.316125,92.660713,111.175066,348.03425,611.055739,91.786607,0
902,21.292138,61.25898,605.018435,90.863366,111.296507,335.050341,618.311141,91.366498,0
903,21.420558,60.932995,610.926071,93.421623,111.037671,348.477163,618.413064,91.606838,5
904,20.937358,61.711995,611.100907,90.615908,110.672989,344.572003,609.720048,91.47952,6
905,22.354029,60.745261,608.422946,92.595207,111.179583,348.665671,608.85173,91.519824,7
906,22.48395,62.465545,617.992702,92.971472,111.454678,337.212629,614.931605,90.785571,1
907,22.518885,61.457771,607.445041,92.543807,110.62583,334.017636,605.819167,92.59617,3
908,21.342454,60.575139,616.494655,92.300816,111.504639,336.378295,602.262133,91.985531,7
909,21.417316,62.364745,601.983602,91.175318,110.635657,347.045423,610.518125,92.76978,5
910,21.165431,62.279826,606.50228,91.571567,111.456559,340.313305,609.436821,92.880804,0
911,22.409213,61.813051,603.091919,90.93115,111.050859,349.134079,608.531993,92.61839,5
912,21.368766,61.595264,611.411427,93.50919,110.9145,341.173153,615.374836,92.090848,4
913,22.385683,61.371033,602.422728,91.702304,111.233162,338.735151,614.611694,92.934767,6
914,20.592348,61.189679,618.808195,91.817683,111.234507,341.251078,614.490582,92.318194,6
915,21.241368,60.77695,615.110019,92.592967,111.474832,335.844107,603.319801,91.315205,8
916,20.892823,60.654101,618.952003,93.068661,111.515857,330.602321,602.363962,93.480867,2
917,21.174578,60.900376,612.85516,92.530174,110.961598,344.824929,612.488792,91.25291,0
918,21.959686,61.35101,616.425589,91.798712,111.417478,336.166414,610.258364,92.024948,0
919,21.015766,60.68335,619.67672,90.554565,110.713861,341.690371,613.133111,93.338338,1
920,22.490239,61.458111,606.41021,93.540235,111.434908,348.00539,603.491438,92.901116,6
921,22.466649,60.593848,604.880343,93.480399,111.426918,349.310559,602.877385,93.541824,5
922,22.221974,61.902071,611.7552,92.183262,111.534754,344.974235,606.340667,92.980775,2
923,20.572163,61.88009,604.749616,92.05109,110.762206,336.195141,603.524093,91.182015,2
924,22.336311,61.502178,611.826692,90.821522,111.413724,336.048098,614.28428,92.52393,4
925,21.825143,61.724703,607.572248,93.395446,111.544704,330.880632,616.108374,91.507202,3
926,22.323574,61.604448,610.993984,91.991001,111.305555,348.337676,616.531433,93.511167,6
927,21.992816,61.556621,610.359923,90.769767,110.853637,343.476052,607.237237,92.53615,4
928,20.889145,61.92784,609.251925,92.104051,110.826964,335.86864,619.793723,91.348805,5
929,20.816662,61.069078,616.173056,91.991972,111.294726,341.363544,615.729051,92.105813,7
930,20.982541,60.574647,614.858263,91.19067,111.467221,338.864228,613.435173,90.853036,1
931,22.318584,61.536593,610.321934,91.889835,110.807494,330.787204,618.926452,90.885509,1
932,20.949328,62.53283,620.434383,92.212959,111.06833,346.275161,617.654824,93.268215,8
933,20.903682,61.445272,605.573964,92.226463,110.685856,332.601312,601.368645,91.747433,0
934,21.373571,62.377536,613.884847,93.044016,110.688082,345.257531,608.548998,92.666219,7
935,22.279604,60.763276,618.15645,91.16991,110.955911,339.900313,613.310137,91.776795,1
936,22.447918,60.660196,615.506581,93.245754,110.992898,334.35054,607.903673,92.221336,2
937,21.905148,60.639595,612.727935,92.973585,111.52472,337.174644,606.526088,92.754878,1
938,21.589636,61.526349,609.797057,92.60472,111.019297,332.56411,608.656138,92.649477,0
939,21.613737,62.20824,613.731381,90.688168,111.097564,338.102308,612.09819,92.098153,5
940,22.457314,61.599512,615.919428,92.76353,111.066908,343.593634,616.508237,91.300631,4
941,20.666208,60.981423,602.922469,91.6775,110.728617,339.837094,606.850239,93.084246,0
942,22.320705,61.674496,606.246347,92.333669,110.697456,347.74532,613.036139,90.701917,6
943,22.190358,62.060642,612.581012,92.906945,111.068433,343.083387,603.53343,91.559399,2
944,21.555382,61.627517,607.917711,92.922008,110.851734,347.132304,609.929263,92.960477,3
945,21.346909,62.283415,603.344996,92.73753,110.98809,335.186212,602.733359,91.45564,8
946,21.496748,61.227593,603.604685,92.252186,111.518646,336.389997,613.987955,91.230437,3
947,21.329208,61.237521,605.037797,90.835685,110.626941,337.40639,601.820484,93.219772,2
948,21.489825,60.693067,607.030289,91.315857,110.8123,335.918051,609.366792,91.038619,5
949,21.888178,61.027873,602.073904,92.785788,110.868942,347.015018,615.940475,92.937272,8
